finding_url,repository,repository_url,title,description,severity,status,detected_at,committed_at,author_email,assignee_name,assignee_email,has_patch,configured_scan_id,commit_hash,relevant_paths,resolution_reason
https://chatgpt.com/codex/cloud/security/findings/ddfae6f427b4819198d19981e0c7c219,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,Output format disabled for Discord-only processing,"The commit starts auto-photo watchers independently of the Discord upload setting, and the backend processing path still honors Output.UploadDiscord before posting, so I did not find a security issue such as unintended Discord upload when Discord posting is disabled. However, the frontend now treats image output format and JPEG quality as local-save-only controls. In the backend, images are encoded using Config.Image.OutputFormat and Config.Image.JPEGQuality before either local save or Discord upload, and the Discord filename/content uses that encoded result. Therefore, when SaveLocal is false but UploadDiscord is true, users cannot change the format/quality used for Discord uploads from the settings UI.",informational,new,2026-07-07T18:37:03.488350Z,2026-06-25 13:08:54 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,5491315a78df664064e057b3d4d94e5f1127b6d5,src/frontend/src/main.js | src/internal/appcore/processor.go,
https://chatgpt.com/codex/cloud/security/findings/ace50f7ab28881919841c7e3f76bab8f,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,Output format controls disabled for Discord-only output,"The frontend now treats image output format and JPEG quality as local-save-only settings by disabling them when `state.config.output.saveLocal` is false. However, the backend encodes every processed image using `p.Config.Image.OutputFormat` and `p.Config.Image.JPEGQuality` before deciding whether to save locally, upload to Discord, or copy to the clipboard. This means users in a Discord-only workflow, or a clipboard-only workflow, can no longer adjust the format/quality that will actually be used for their output unless they temporarily enable local saving. This is a functional regression and UI/backend mismatch, not a security vulnerability.",informational,new,2026-06-29T03:58:59.852356Z,2026-06-25 13:08:54 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,b0a75b48ac8450db53d9b95c33596cdbb4f2cce3,src/frontend/src/main.js | src/internal/appcore/processor.go,
https://chatgpt.com/codex/cloud/security/findings/bb64225c449881919fe573b2851a26b8,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,Hidden auto-processing folders can exfiltrate images,"This commit removes the Auto Post settings tab and no longer renders controls for autoPhoto.photoDirectory, screenshotAutoPost.screenshotDirectory, or their scan intervals. Those fields still exist in config.json and are still used by restartAutoPhotoWatcher to start filesystem watchers. Because dropping/opening a JSON config loads that config into the settings flow, a malicious config can set uploadDiscord=true, autoPhoto.enabled or screenshotAutoPost.enabled=true, an attacker-controlled valid Discord webhook, and an arbitrary watch directory. The reorganized settings screen shows the auto-processing toggles and webhook fields but not the directory being monitored, so the user can save/activate a configuration that will upload future images from an attacker-chosen directory while believing only normal VRChat/Screenshots folders are involved.",medium,new,2026-06-29T04:00:28.562183Z,2026-06-25 12:50:51 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,11cdfbff7b2b5ccc9c6125bd64a23bf8d064d984,src/frontend/src/main.js | src/app.go | src/internal/appcore/config.go | src/internal/appcore/autophoto.go,
https://chatgpt.com/codex/cloud/security/findings/fa5bc68dae4c8191ad9140983e5ac66f,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,Tabbed settings hide webhook auto-post settings,"This commit changes the settings page from a single scrollable review to separate tabs and always resets new settings sessions to the Output tab. Sensitive destinations and background-upload controls, including the Discord webhook URL and VRChat/screenshot auto-post webhook settings, are now only rendered when their tabs are selected. However, the global Save button still sends the entire state.config object to the backend. If an attacker convinces a user to open and save a supplied config, the user can save attacker-controlled Discord and auto-post settings without ever seeing those fields. Saving then persists the configuration and restarts enabled auto-post watchers, which can upload future VRChat photos or screenshots to the configured Discord webhook. This is not a remote code execution issue and still requires user interaction, but it weakens review of security-sensitive imported settings and can lead to image exfiltration.",high,new,2026-07-07T18:44:02.856788Z,2026-06-25 11:51:44 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,c10d11bef19f6038945567e30e5348b877f2c52e,src/frontend/src/main.js | src/app.go | src/internal/appcore/autophoto.go,
https://chatgpt.com/codex/cloud/security/findings/5f5fe53af6588191aaec6865bc12b6bc,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,Auto-photo scan errors are appended without deduplication,"AutoPhotoWatcher now reports missing/inaccessible directories and scan-limit conditions through emitScanStatus(). Run() emits once at startup and tick() emits again on every scan. The handler added in App.restartAutoPhotoWatcher prepends every error event to a.state.Results and forwards it to the frontend, which also prepends the event to its local results. There is no suppression of repeated identical status events. If auto-post is enabled and the watched directory remains missing/inaccessible, or an attacker/local process keeps the watched folder above MaxAutoPhotoScanFiles, the application accumulates a new result entry every scan interval. With the default 2 second interval this causes persistent, unbounded memory/UI growth and can degrade or eventually crash the desktop app.",low,new,2026-06-29T04:12:55.127238Z,2026-06-24 20:09:50 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,31df92b2dbeae4dbe570f887cb349cbfad3805ed,src/internal/appcore/autophoto.go | src/app.go | src/frontend/src/main.js,
https://chatgpt.com/codex/cloud/security/findings/aef6b8478c1c81918e4a9fbe4cecf0f5,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,Auto-photo scan errors cause unbounded UI result growth,"The new auto-photo scan-status reporting calls emitScanStatus during watcher startup and on every tick. For persistent conditions such as a missing watched folder, an inaccessible subdirectory, or a directory containing more than MaxAutoPhotoScanFiles supported images, emitScanStatus produces the same error event every scan interval. The App handler treats every error event as a new result and prepends it to a.state.Results, and the frontend also prepends every received auto-photo result to this.state.results. There is no suppression of repeated identical errors, no rate limit beyond the normal scan interval, and no maximum result-list size. With the default normalized interval of 2 seconds, this can create thousands of result entries and DOM cards over time. In the stated threat model, files created under watched folders are attacker-controlled; a local attacker or synced/shared-folder actor with write access could keep the directory above the scan limit to force continuous event growth. More commonly, an accidentally missing watch directory can also produce the same availability failure.",low,new,2026-07-07T18:51:30.445766Z,2026-06-24 20:09:50 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,45068ab6406340f86d74f5e638c145973a1b791f,src/internal/appcore/autophoto.go | src/app.go | src/frontend/src/main.js,
https://chatgpt.com/codex/cloud/security/findings/cec7b7d0c8888191baaf1b14a7477200,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,Screenshots are sent to the auto-photo Discord webhook,"The commit adds a generic AutoPhotoWatcher with an optional WebhookURL field. For the VRChat photo watcher, app.go explicitly passes cfg.AutoPhoto.WebhookURL. For the screenshot watcher, app.go leaves WebhookURL empty because screenshots are supposed to use the normal Discord webhook. However, AutoPhotoWatcher.webhookURL() treats an empty explicit WebhookURL as a request to fall back to cfg.AutoPhoto.WebhookURL. During processing, a non-empty value from webhookURL() overwrites cfg.Discord.WebhookURL. As a result, if a user configured a separate auto-photo webhook for VRChat photos, enabling screenshot auto-post will silently post potentially sensitive desktop screenshots to that separate channel/webhook instead of the normal Discord webhook. This is a privacy/confidentiality issue, especially if the auto-photo webhook points to a less trusted or attacker-controlled Discord channel.",medium,new,2026-07-07T18:53:36.928708Z,2026-06-23 22:14:02 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,a4edd98a33c9747cddd509daca05d52840b15cc1,src/app.go | src/internal/appcore/autophoto.go,
https://chatgpt.com/codex/cloud/security/findings/64f4364bf8ec8191a80801236b69ebd1,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,Screenshots can upload to the wrong Discord webhook,"This commit adds screenshot auto-posting and documents it as using the normal Discord Webhook URL. However, the screenshot watcher in app.go only sets Directory and Interval, leaving WebhookURL empty. AutoPhotoWatcher.webhookURL() treats an empty explicit webhook as a signal to fall back to Config.AutoPhoto.WebhookURL. During processing, that fallback overwrites cfg.Discord.WebhookURL, so screenshots are uploaded to the VRChat auto-post webhook whenever it is configured. This can disclose sensitive desktop screenshots to an unintended Discord channel or an attacker-controlled webhook that the user only expected to receive VRChat photos.",medium,new,2026-06-29T04:17:20.198422Z,2026-06-23 22:14:02 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,f759c2f5f2f8eefa11823cbf8b29c80024cf8161,src/app.go | src/internal/appcore/autophoto.go | src/internal/appcore/processor.go,
https://chatgpt.com/codex/cloud/security/findings/2d479a8b30888191b76e7f639e80c1a4,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,Update banner opens unvalidated release URL,"CheckLatestRelease copies latest.HTMLURL from the GitHub Releases API response into UpdateInfo.URL without validating the scheme, host, or path. The frontend then displays an update banner and, when clicked, calls openURL(updateInfo.url || latestReleaseUrl). The Go OpenURL bridge method directly calls runtime.BrowserOpenURL with the supplied string. If an attacker can influence the GitHub API response in the threat model, or a compromised upstream returns a crafted html_url while also advertising a newer tag, the UI text still says it will open GitHub Releases but can instead open an attacker-controlled HTTPS phishing page or a dangerous local/custom URL scheme handled by the OS. The app should either ignore the response URL and construct a fixed GitHub release URL, or validate it against an allowlist such as https://github.com/hatolife/ClipForVRChat/releases/ before exposing/opening it. OpenURL should also enforce a scheme/host allowlist centrally.",medium,new,2026-07-07T18:55:07.474140Z,2026-06-22 15:11:39 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,866ae90d38927494af026675bdaecc5511a7c691,src/internal/appcore/update.go | src/frontend/src/main.js | src/app.go,
https://chatgpt.com/codex/cloud/security/findings/f440b48e4448819194816f173f379a5d,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,Unvalidated update URL can open attacker-controlled links,"This commit adds an update checker that fetches release metadata, copies the remote JSON html_url field into UpdateInfo.URL, exposes it to the frontend, and opens it through App.OpenURL when the update banner is clicked. App.OpenURL does not validate scheme, host, path, or protocol before calling BrowserOpenURL. If the GitHub API response is malicious, compromised, redirected to attacker-controlled JSON, or otherwise tampered with, the UI can present a trusted-looking update banner but open an arbitrary URL or custom protocol handler instead of the official GitHub Releases page. The update URL should be ignored in favor of a fixed official releases URL, or strictly validated to https://github.com/hatolife/ClipForVRChat/releases/... before being returned/opened; App.OpenURL should also enforce an allowlist defensively.",medium,new,2026-06-29T04:18:19.614601Z,2026-06-22 15:11:39 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,40d856a59b8973174bb4a2aba1504030138c763b,src/internal/appcore/update.go | src/frontend/src/main.js | src/app.go,
https://chatgpt.com/codex/cloud/security/findings/f23b0a6320c481919bc02541a59d01da,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,Release signing key exposed to prior build-step code execution,"The commit adds a detached GPG signing step that receives CI_RELEASE_GPG_PRIVATE_KEY and CI_RELEASE_GPG_PASSPHRASE and pipes them into gpg. This step runs in the same GitHub Actions job after dependency installation and build/test commands such as npm ci, npm run build, go test, govulncheck via go run, go install wails, and wails build. Those earlier commands execute code from the repository and third-party dependencies without access to the signing secrets at that moment, but they can still persist state for later steps on the same runner. For example, malicious dependency lifecycle code or a compromised build tool can write to GitHub Actions environment files such as GITHUB_ENV/GITHUB_PATH, set BASH_ENV for the later bash signing step, or place a fake gpg earlier in PATH. When the new signing step starts, that persisted hook can read RELEASE_GPG_PRIVATE_KEY, RELEASE_GPG_PASSPHRASE, or intercept the stdin passed to gpg, exfiltrating the release signing key. Because the generated signature and public key are then published as release assets, compromise of this key undermines the new authenticity mechanism and can allow future malicious executables to appear officially signed. The signing operation should be isolated into a separate, minimal job that does not run dependency/build code, downloads an immutable build artifact, uses tightly scoped permissions/environment protection, and preferably uses a hardware/KMS/keyless signing mechanism rather than exposing a long-lived private key to a general-purpose build runner.",high,new,2026-07-07T18:55:43.567796Z,2026-06-22 14:06:56 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,96dedeadff9417f4d11fb05aa4bc3dc6c9865f84,github/workflows/release.yml,
https://chatgpt.com/codex/cloud/security/findings/321f55900ddc819186cb6853256e8d19,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,Diagnostic log can persist Discord webhook tokens,"This commit adds a persistent diagnostic.log next to the active config and logs processing failures verbatim. When Discord upload is enabled, UploadDiscordWithContent builds an HTTP request to the validated webhook URL, which contains /api/webhooks/{id}/{token}. If client.Do fails before receiving a response, Go returns a *url.Error whose Error() string includes the request URL. processImage stores err.Error() in result.Error and immediately writes it to diagnostic.log. Because AppendDiagnosticLog performs no redaction, transient DNS/proxy/TLS/connectivity failures can persist the live Discord webhook token in a file users are likely to provide for diagnostics. Anyone obtaining that log can post to the victim's webhook and may use the token for webhook message operations.",high,new,2026-07-07T18:58:36.522902Z,2026-06-22 10:06:49 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,df8bd7f4a27bd9cf997b1fab05094fde09c842ed,src/internal/appcore/diagnostic.go | src/internal/appcore/processor.go | src/internal/appcore/discord.go,
https://chatgpt.com/codex/cloud/security/findings/d6c21ec0d79c8191b8336baeb83a8d0c,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,QR upscaling can exhaust memory on crafted tall images,"This commit replaced the prior direct QR scan with DetectQRCodeURLsWithDiagnostics, which calls qrImageVariants before decoding. qrImageVariants creates 2x, 3x, and 4x resized copies, plus thresholded copies, whenever the original width is below 1800 or 900 pixels. It does not check height or resulting pixel count. The existing input validation only limits the original decoded image to MaxImagePixels. For example, an attacker-supplied 800x80000 PNG is exactly 64,000,000 pixels and can be highly compressed under the byte limit, but QR detection will attempt to allocate variants up to 3200x320000, over one billion pixels, and additional threshold copies. This can cause out-of-memory termination or severe UI/processing denial of service when a user processes the image or when it appears in a watched photo folder with QR detection enabled.",medium,new,2026-06-29T04:20:35.023875Z,2026-06-22 10:06:49 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,fc88b5d3139ad02be627f22dfe2c6a7109721437,src/internal/appcore/qrcode.go | src/internal/appcore/processor.go | src/internal/appcore/image.go,
https://chatgpt.com/codex/cloud/security/findings/93e4dc3cc1608191863bd8b45f13f7f7,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,Untrusted QR URLs can trigger Discord mentions,"QR payloads are treated as safe if they parse as an http/https URL with a hostname, then the original raw string is concatenated into the Discord message body. Go's URL parser accepts strings such as URLs containing raw Discord mention tokens in the path or query, for example `https://example.com/<@&123456789012345678>`. The webhook payload only sets `content` and does not set `allowed_mentions`, so Discord's default mention parsing can allow a malicious QR code in an image to ping users, roles, or everyone in the configured Discord channel when the user processes the image or when auto-photo processing handles it.",medium,new,2026-06-29T04:23:30.726753Z,2026-06-22 01:45:20 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,39531cf3a7e5d805f14b044e0784e9efd1c97fb2,src/internal/appcore/qrcode.go | src/internal/appcore/processor.go | src/internal/appcore/discord.go,
https://chatgpt.com/codex/cloud/security/findings/7e6d66b95b64819188e754e0e97bbdb7,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,Unbounded native clipboard PNG copy can crash app,"This commit adds a Windows-specific path that prefers registered clipboard formats named ""PNG"" or ""image/png"". After opening the clipboard, it calls GlobalSize on the clipboard handle and immediately creates and copies a Go byte slice of that full size. The existing MaxInputMB validation is only reached later in DecodeImageWithLimit, after ReadClipboardImage has already returned the copied bytes. A local process, or an attacker who convinces the user to place specially crafted registered PNG data on the clipboard and then click the clipboard processing button, can provide a very large HGLOBAL for the PNG format. The app will attempt to allocate and copy that entire buffer before rejecting it, causing memory exhaustion or a fatal crash. The new native path should enforce the configured/default maximum byte limit before unsafe.Slice and make/copy, or stream/copy only up to a bounded limit and fail if GlobalSize exceeds that bound.",medium,new,2026-06-29T04:30:51.305582Z,2026-06-21 22:51:09 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,21cc973660d721a75f7d569ea8486531984b4f05,src/internal/appcore/clipboard.go | src/internal/appcore/clipboard_native_windows.go | src/internal/appcore/processor.go | src/internal/appcore/image.go,
https://chatgpt.com/codex/cloud/security/findings/8fd69800e8d48191a9ba98b0613db1f4,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,"Accepted drops are not cancelled, allowing WebView navigation","The new full-window drop overlay accepts every drag operation by calling event.preventDefault() in showDropOverlay(), but the corresponding drop listener only clears the visual overlay. Browser/WebView default handling for an accepted drop can navigate to the dropped URL or file unless the drop event is also cancelled. Because this is a Wails app with privileged Go methods bound into the WebView, navigating the WebView to attacker-controlled content can expose the Wails bridge to that content, enabling access to app APIs and sensitive state such as configuration/webhook data. The drop handler should call preventDefault() and stopPropagation(), and the drag handlers should only accept intended file drops after checking event.dataTransfer.types/files.",low,new,2026-06-29T04:41:02.011150Z,2026-06-21 20:36:52 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,ec99a084bfbfa8bd85fe7f3dfdf211337cfedb25,src/frontend/src/main.js | src/main.go,
https://chatgpt.com/codex/cloud/security/findings/e2dbfdd09f68819187b842db37a4421f,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,Auto-photo scan cap can leak old photos and starve new ones,"The commit limits auto-photo scanning to the first MaxAutoPhotoScanFiles supported paths discovered by WalkDir. AutoPhotoWatcher.Run initializes w.seen from this limited result, not from the full directory. As a result, in a watched directory with more than 5000 supported image paths, all existing files after the cutoff are absent from the startup baseline. If earlier files are deleted or an attacker removes lexicographically early filler files, previously existing user photos can enter the limited scan result, appear absent from w.seen, and be processed as if they were newly created. Auto-photo processing forces Discord upload, so this can disclose older local photos to the configured webhook without the user's intent. Conversely, an attacker who can create 5000 lexicographically early supported filenames in the watched folder can keep genuine later photos permanently outside the scan result, causing feature-level denial of service.",medium,new,2026-06-29T04:35:44.597934Z,2026-06-21 20:36:47 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,d9a7f58be75652cc75794cb60afecc6f062de909,src/internal/appcore/autophoto.go | src/internal/appcore/processor.go,
https://chatgpt.com/codex/cloud/security/findings/958fd884b9588191ab138b574a6bd5eb,hatolife/ClipForVRChat,https://github.com/hatolife/ClipForVRChat,History file stores Discord tokens with weak permissions,"The new history feature persists Discord deletion metadata, including DiscordWebhookID, DiscordToken, and DiscordMessageID, for every successful upload. SaveHistory writes history.json with mode 0644 and creates its parent directory with 0755, making the file readable by other local users on platforms where POSIX modes apply and by any process/account that can access the app directory. A reader of this file can recover Discord webhook bearer tokens plus message IDs for historical uploads, enabling unauthorized posting to the webhook and deletion of recorded Discord messages. The data is also included in UI state/results even though the frontend only needs opaque history IDs to request deletion, increasing exposure to any renderer compromise or accidental state disclosure.",medium,new,2026-06-29T04:39:52.288078Z,2026-06-21 20:36:43 +0900,poppo@hato.life,,,false,user-gdJP2yJAXwwLnz2cLJ6VlelW:github-1275663556,709370d231b94a938fe9340b8edd132998353141,src/internal/appcore/history.go | src/internal/appcore/processor.go | src/internal/appcore/types.go,
